LFQ intensity 1	LFQ intensity 10	LFQ intensity 11	LFQ intensity 12	LFQ intensity 13	LFQ intensity 14	LFQ intensity 15	LFQ intensity 16	LFQ intensity 17	LFQ intensity 18	LFQ intensity 19	LFQ intensity 2	LFQ intensity 20	LFQ intensity 21	LFQ intensity 22	LFQ intensity 23	LFQ intensity 24	LFQ intensity 25	LFQ intensity 26	LFQ intensity 27	LFQ intensity 28	LFQ intensity 29	LFQ intensity 3	LFQ intensity 30	LFQ intensity 31	LFQ intensity 32	LFQ intensity 33	LFQ intensity 34	LFQ intensity 35	LFQ intensity 36	LFQ intensity 37	LFQ intensity 38	LFQ intensity 39	LFQ intensity 4	LFQ intensity 40	LFQ intensity 41	LFQ intensity 42	LFQ intensity 43	LFQ intensity 44	LFQ intensity 45	LFQ intensity 5	LFQ intensity 6	LFQ intensity 7	LFQ intensity 8	LFQ intensity 9	N: N: Peptides	N: N: Razor + unique peptides	N: N: Unique peptides	N: N: Sequence coverage [%]	N: N: Unique + razor sequence coverage [%]	N: N: Unique sequence coverage [%]	N: N: Mol, weight [kDa]	N: N: Q-value	N: N: Score	N: N: Intensity	N: N: MS/MS count	T: T: Protein IDs	T: T: Majority protein IDs	T: T: Protein names	T: T: Gene names
25,401	25,6599	24,9664	25,315	25,2545	25,3691	25,1652	25,2674	25,5454	25,3857	25,44	24,9954	25,5702	24,9964	25,1815	25,1307	25,301	25,4631	25,3365	25,214	25,2471	25,1933	25,4155	25,1288	25,1841	25,3067	25,4272	25,1402	25,3681	25,1039	25,4334	25,3356	25,2027	25,1572	25,3278	25,3415	25,0618	24,8022	25,4429	24,1066	25,2955	25,2878	25,1015	25,5416	25,6505	17	17	17	19	19	19	1326	0	57844	2971500000	237	Q9BTW9;Q9BTW9-4;Q9BTW9-5;Q9BTW9-3;Q9BTW9-2	Q9BTW9;Q9BTW9-4;Q9BTW9-5	Tubulin-specific chaperone D	TBCD
22,6638	22,7463	23,3432	22,1461	22,927	22,4378	21,8702	21,6884	21,6513	24,3872	22,3233	22,4022	22,6771	22,7679	21,9523	22,8915	21,4493	21,3508	23,1106	22,5566	22,7091	22,4556	22,0629	22,0319	20,8903	21,1432	22,745	23,202	23,4334	22,6975	21,3265	21,1702	23,5397	21,5109	22,6088	21,7446	22,7657	22,5116	23,6183	24,9176	22,4657	22,3222	22,7045	22,3272	21,5932	4	4	4	94	94	94	54066	79858	1587	57197000	6	Q9BTY2;Q9BTY2-2	Q9BTY2;Q9BTY2-2	Plasma alpha-L-fucosidase	FUCA2
23,3553	22,3574	23,4219	22,771	21,1424	22,7356	22,0133	22,9044	22,1559	22,5317	22,0808	23,4341	23,2521	22,2578	21,8023	22,3423	21,2735	21,7068	22,7825	22,6727	21,9594	22,092	22,6309	23,7191	22,8447	21,9582	23,2535	21,6661	22,4122	21,8893	22,5372	21,8819	21,4883	21,7553	22,5942	22,6281	22,4487	21,6239	23,4738	25,0481	23,0507	21,7594	21,6245	20,7453	22,73	2	2	2	54	54	54	42129	19887	25031	91683000	17	Q9BTY7	Q9BTY7	Protein HGH1 homolog	HGH1
23,1015	21,6587	22,6569	22,4363	22,8873	22,451	22,4794	21,7674	22,7171	22,0155	21,8529	22,2796	21,4628	24,3535	23,8453	21,9199	22,1502	21,8093	22,3122	21,2007	21,7959	22,0783	23,2655	22,3765	21,073	22,6244	23,2659	22,1591	21,7431	21,1477	22,0271	22,4246	23,0433	20,9872	20,782	22,9033	22,7116	23,6688	22,4445	25,3091	22,212	21,0652	23,0985	21,9614	22,1776	2	2	2	97	97	97	23916	17241	29081	127710000	5	Q9BTZ2-8;Q9BTZ2-4;Q9BTZ2;Q9BTZ2-3;Q9BTZ2-7;Q9BTZ2-2;Q9BTZ2-5;P0CG22	Q9BTZ2-8;Q9BTZ2-4;Q9BTZ2;Q9BTZ2-3;Q9BTZ2-7;Q9BTZ2-2;Q9BTZ2-5;P0CG22	Dehydrogenase/reductase SDR family member 4;Putative dehydrogenase/reductase SDR family member 4-like 1	DHRS4;DHRS4L1
23,1917	22,1408	22,0921	22,1887	23,9547	22,5896	22,1956	21,7786	22,2487	22,0423	21,7302	24,6093	21,7386	21,8949	21,875	21,2013	22,1007	22,5217	21,8738	23,2085	21,998	21,3338	23,4144	23,3853	22,2532	23,0294	22,9081	21,9896	22,0215	22,3233	22,0569	22,21	22,8225	21,8588	22,3276	22,3321	21,1546	22,8752	23,0218	25,1118	21,3719	22,3939	22,445	21,4979	20,4849	1	1	1	86	86	86	12038	66146	17039	0	3	Q9BU02-2;Q9BU02	Q9BU02-2;Q9BU02	Thiamine-triphosphatase	THTPA
24,9149	24,9994	24,3605	24,65	24,5198	24,8015	24,8653	24,6726	24,7388	24,4723	24,9857	24,9496	23,6411	25,1594	25,1651	24,9124	24,7045	24,7701	24,7435	24,8504	25,0337	23,6924	23,5252	24,8172	24,8943	25,0077	25,0683	24,7461	24,8987	24,9261	25,2241	24,5454	24,7952	25,0385	24,7538	25,1119	23,7498	24,3535	23,9816	24,2349	25,1102	24,8324	25,1843	24,4002	24,9231	5	5	5	123	123	123	67155	0	92161	1835000000	106	Q9BU23-3;Q9BU23-2;Q9BU23	Q9BU23-3;Q9BU23-2;Q9BU23	Lipase maturation factor 2	LMF2
21,0999	22,8797	22,5057	22,8	22,7088	21,924	22,1364	22,1615	21,5796	22,3931	22,8986	23,3506	23,7297	22,7387	22,6244	23,6447	22,1346	21,6285	22,0297	21,2265	22,5991	21,8866	23,2549	22,1929	22,6278	23,8365	22,567	22,3698	23,4646	21,532	21,7578	24,0866	23,0693	22,87	20,656	22,7776	22,1946	24,109	22,1648	24,0712	21,2355	21,8666	22,8838	23,1239	21,7201	4	4	4	202	202	202	32904	47438	86837	353170000	47	Q9BU89	Q9BU89	Deoxyhypusine hydroxylase	DOHH
31,9393	31,5327	31,8125	31,9044	31,9492	31,9583	31,9819	32,0245	31,8974	31,9091	32,1351	31,9923	32,0432	31,9614	32,151	31,8488	32,2098	32,0667	32,1601	32,2059	32,0869	32,2121	31,6845	32,0978	32,0645	32,0157	31,983	31,9806	32,0703	31,9747	31,9665	31,8669	31,9465	31,8911	32,0193	32,0817	31,771	31,7834	31,7828	31,6962	32,0314	31,8784	31,8264	31,4378	31,7266	26	26	12	816	816	464	49857	0	32331	2,9609E+15	2739	Q9BUF5	Q9BUF5	Tubulin beta-6 chain	TUBB6
22,9075	22,4786	24,1764	22,1738	22,1755	22,7397	21,4358	23,0555	22,1289	23,5557	22,7039	24,2488	22,7484	22,7655	22,732	22,1397	22,2329	22,5197	22,3743	22,4924	23,2078	21,6723	23,519	20,4982	22,9075	22,1079	21,4829	22,2311	21,6784	22,7974	21,7293	21,4988	23,1572	21,5195	22,0942	21,394	22,6015	22,5527	23,2522	25,096	22,5456	21,1698	22,1006	22,3452	21,4069	3	3	3	211	211	211	21639	39324	46834	53198000	3	Q9BUH6;Q9BUH6-2	Q9BUH6	Protein PAXX	C9orf142
22,5812	23,2268	25,0888	22,6303	25,2635	23,664	25,444	25,1936	25,2476	25,6873	24,7958	22,1102	25,4426	25,55	25,3087	25,4172	24,8267	25,1359	25,4319	24,7869	25,136	25,1908	25,4984	25,2557	25,0436	21,2744	25,3326	25,0711	25,0564	25,0418	22,3329	22,5217	25,4666	25,2664	23,005	25,4428	25,1045	25,3765	22,7521	24,6377	22,5364	25,6467	22,1237	25,1623	21,4597	10	10	10	169	169	169	84499	0	10353	2597700000	107	Q9BUJ2-3;Q9BUJ2-4;Q9BUJ2-2;Q9BUJ2	Q9BUJ2-3;Q9BUJ2-4;Q9BUJ2-2;Q9BUJ2	Heterogeneous nuclear ribonucleoprotein U-like protein 1	HNRNPUL1
24,9772	24,9383	24,6907	25,0896	24,6056	25,0838	24,7895	25,0225	25,111	24,9961	24,7022	23,4451	24,8596	24,7711	24,4799	22,2355	24,7784	24,895	24,8844	24,8268	24,9094	24,9279	23,1538	24,5571	24,3798	24,4524	25,1582	24,3943	24,7329	24,6617	24,4644	24,4064	23,208	24,6387	24,6695	24,3623	24,5885	24,843	22,7661	24,3624	24,6526	25,084	24,8471	25,1708	21,6263	2	2	2	16	16	16	24701	0	44554	1968800000	104	Q9BUL8	Q9BUL8	Programmed cell death protein 10	PDCD10
25,2258	25,319	25,1867	25,4078	25,0326	25,4344	25,3649	25,1269	25,1568	25,3728	25,4173	25,6308	25,5314	24,9776	25,3019	25,1218	25,4465	25,3808	24,9788	22,4371	25,1397	25,2167	25,0334	25,5372	25,0807	21,2326	25,5971	22,438	25,1796	25,0533	25,1812	25,6481	25,4976	23,1504	25,4046	25,3105	24,9572	25,4872	25,4626	23,7175	25,9277	25,2543	24,9345	24,7937	24,6385	5	5	5	167	167	167	288	0	28518	2582600000	102	Q9BUN8;Q9BUN8-2	Q9BUN8;Q9BUN8-2	Derlin-1	DERL1
25,084	25,2378	24,6755	25,2089	24,6991	24,7711	25,1001	24,9716	25,0562	25,0353	24,9015	25,1245	24,9726	24,6218	24,7667	24,9125	24,8578	24,7357	25,0915	24,6625	25,0045	24,7875	24,919	24,9124	24,979	24,9749	24,9532	24,768	24,8993	24,7597	24,9478	24,9417	24,9343	25,0924	24,8632	24,478	24,654	24,7121	24,7967	24,1366	25,2373	24,9935	25,2686	25,5845	25,5464	5	5	5	257	257	257	26724	0	82616	2282400000	146	Q9BUT1;Q9BUT1-2;Q9BUT1-3	Q9BUT1;Q9BUT1-2	3-hydroxybutyrate dehydrogenase type 2	BDH2
22,5298	22,7826	22,2511	22,5911	24,3581	22,5953	22,0771	23,7137	22,2981	24,6667	24,1127	23,7709	24,519	24,1507	24,2948	24,4817	24,4675	22,1104	24,5146	24,1486	24,1857	24,1914	24,0056	24,3406	24,1355	24,5255	24,8992	24,2669	24,5147	24,3992	24,1563	24,5959	25,2049	22,0079	24,423	24,0272	24,3151	21,779	23,0947	24,7606	22,0897	23,9497	23,9956	21,6902	24,3768	5	5	5	171	171	171	34529	49727	10004	1168900000	82	Q9BV20-2;Q9BV20	Q9BV20-2;Q9BV20	Methylthioribose-1-phosphate isomerase	MRI1
23,428	23,5105	23,0387	22,3777	22,1671	22,7337	21,5376	22,6786	22,2421	22,0231	23,1753	21,9117	23,8199	21,5322	22,5778	23,4357	22,7173	22,505	23,9055	22,0971	23,4238	22,1968	23,4772	23,8645	22,727	22,296	21,9192	23,5142	22,9376	22,1795	23,3968	22,9133	20,5804	22,102	23,3462	21,5502	20,9486	22,0232	22,593	24,7066	22,7253	22,4437	22,6593	22,5005	20,8876	2	2	2	41	41	41	57002	2611	23802	109410000	30	Q9BV44	Q9BV44	THUMP domain-containing protein 3	THUMPD3
22,8641	22,5916	21,7274	23,7117	22,284	22,0187	21,7165	22,9315	22,3149	23,0681	22,4635	22,3045	23,1048	21,6157	23,0691	22,7775	21,1963	21,6274	22,5332	21,3852	22,2713	22,137	23,2065	23,0252	22,3594	23,392	22,943	21,9163	22,3011	22,9213	21,9705	22,3081	22,5593	22,1671	21,2524	22,0814	23,0733	22,6408	24,4651	23,6574	23,4688	23,3314	23,9083	21,2251	20,2377	1	1	1	48	48	48	15896	3758	40274	195780000	27	Q9BV86-2;Q9BV86	Q9BV86-2;Q9BV86	N-terminal Xaa-Pro-Lys N-methyltransferase 1;N-terminal Xaa-Pro-Lys N-methyltransferase 1, N-terminally processed	NTMT1
22,3638	22,5696	26,6759	26,5744	22,882	22,2568	26,7297	26,487	22,5764	22,5012	26,3218	26,2948	22,8706	26,9765	26,9496	27,0155	26,6517	22,9723	26,9999	26,9139	27,0204	26,8612	23,8527	26,6931	26,8181	26,3705	26,8677	26,7793	22,7081	26,7383	26,79	26,6611	26,5852	26,3956	21,275	26,5465	21,767	22,571	24,608	24,6589	22,8416	21,6318	23,5709	22,8432	26,8364	2	2	2	53	53	53	2621	0	50427	7717400000	83	Q9BVC6	Q9BVC6	Transmembrane protein 109	TMEM109
23,0441	23,2245	23,0701	22,2751	22,4935	22,3418	21,4842	20,9132	22,9081	22,8435	22,2404	22,1656	22,4308	22,377	23,0307	22,6808	21,2891	22,2421	22,1623	22,824	23,7561	21,7066	23,4995	22,7473	22,3319	22,205	23,3774	24,249	21,8809	22,2248	23,1833	22,8464	21,6941	22,6431	21,4096	23,1427	21,3934	23,2433	22,3131	24,3448	22,0763	21,7839	23,1965	22,0866	23,0711	5	5	5	253	253	253	26056	0	55201	436160000	57	Q9BVG4	Q9BVG4	Protein PBDC1	PBDC1
22,2431	23,9303	22,5931	22,0131	22,3849	22,2447	22,6598	23,0689	22,3872	21,0969	21,7525	23,5448	22,6233	20,1819	21,7404	22,0601	23,4637	22,3811	23,3545	22,4618	22,8525	22,7825	23,9448	21,9123	21,9337	20,8168	22,3633	22,2809	22,3796	23,0885	23,1076	21,9976	22,4034	22,2647	22,6095	22,8922	22,877	22,9255	22,6685	24,9288	21,6886	23,0425	22,1108	23,2008	22,2369	1	1	1	45	45	45	56252	33993	19089	7304200	2	Q9BVG9	Q9BVG9	Phosphatidylserine synthase 2	PTDSS2
22,2327	22,1204	23,3696	22,2658	23,5401	22,2764	22,547	21,8825	23,9764	22,8677	22,2738	22,5031	23,4063	23,3354	21,5182	22,786	21,7189	22,7702	22,0471	22,5329	22,9598	23,1301	23,2662	23,035	22,0852	22,7049	23,0255	21,5079	21,8551	22,6299	22,3768	21,9228	22,6665	21,3512	22,0777	21,2908	21,9243	23,4577	24,3386	23,4021	22,2105	22,401	23,2927	22,1097	23,7269	2	2	2	133	133	133	16588	39888	49185	420690000	44	Q9BVJ7	Q9BVJ7	Dual specificity protein phosphatase 23	DUSP23
28,1504	28,113	28,1646	28,253	28,0954	28,1634	28,1917	28,1619	28,0653	28,1964	28,0987	28,5555	28,0215	28,0473	28,1645	28,0903	28,2727	28,2474	28,2205	27,8891	28,2329	28,2804	28,4122	28,0125	27,9119	27,8443	28,0634	27,958	27,8902	28,1592	27,8045	27,8195	27,8238	28,1179	27,9237	27,7941	27,4961	27,6658	27,3979	27,6054	28,3451	28,2457	28,0886	28,1593	28,3112	7	7	6	379	379	306	27277	0	23284	19964000000	337	Q9BVK6	Q9BVK6	Transmembrane emp24 domain-containing protein 9	TMED9
22,9369	22,4608	24,8506	22,2371	22,5315	21,5595	22,6238	22,9695	23,027	22,1406	20,844	21,766	22,3842	21,4275	22,6312	21,4234	18,4654	22,6047	21,5875	21,6945	23,0603	22,2048	23,6691	22,5639	21,8519	22,8536	23,3727	22,068	22,8243	21,9779	22,3263	21,9088	22,7125	21,6949	22,0426	22,6346	21,9736	22,5397	22,9775	24,4817	23,3376	22,3175	22,4391	23,0834	21,6323	1	1	1	3	3	3	73488	99357	15077	1132500	0	Q9BVL4	Q9BVL4	Selenoprotein O	SELO
23,1174	22,9365	22,7872	23,1963	22,2327	22,8651	22,5551	21,6522	22,6043	22,1676	21,824	21,7813	22,4405	22,3496	22,0587	22,2632	21,5687	21,2	22,3599	22,9151	23,5165	22,1646	21,4343	22,2753	21,3945	22,311	22,5521	21,8456	21,9508	23,1155	20,4126	21,226	22,9162	23,035	21,5148	22,3	22,5303	22,8209	23,6195	24,1784	22,5945	22,072	22,5168	22,2024	22,5123	1	1	1	49	49	49	23239	51125	11003	15050000	5	Q9BVM2	Q9BVM2	Protein DPCD	DPCD
23,6919	22,6682	22,7943	22,2885	21,0749	22,8746	22,1895	22,7151	22,2745	22,3993	22,7248	22,848	22,0975	22,5092	21,9548	22,2092	22,1861	21,6283	22,3934	22,1365	21,6075	22,7613	22,2286	21,8191	23,2636	22,5774	22,4884	21,7832	23,2173	22,0439	22,2175	22,6268	23,8073	21,5719	22,4953	22,7441	22,4333	23,3945	22,7167	24,4429	22,4591	22,4485	21,5519	21,5611	21,2179	1	1	1	49	49	49	26261	19659	2415	59609000	9	Q9BVT8	Q9BVT8	Transmembrane and ubiquitin-like domain-containing protein 1	TMUB1
23,1146	22,3015	23,268	22,6974	21,8597	21,4238	21,9741	20,8248	22,0676	21,5509	23,5696	22,6781	23,5044	22,1126	22,0234	22,5917	23,8633	21,8517	22,4822	22,5111	21,8747	22,1598	22,8406	23,1098	22,3597	22,5852	22,3918	20,3419	22,4242	22,3729	22,1722	22,4934	22,6563	22,6768	21,7964	21,9621	23,0415	22,4868	23,6868	23,74	22,3878	20,5828	23,4877	22,3875	22,5576	2	2	2	159	159	159	18985	73126	36991	19866000	1	Q9BW30	Q9BW30	Tubulin polymerization-promoting protein family member 3	TPPP3
22,7589	22,2266	23,0596	23,0549	22,185	22,4536	23,2791	20,7331	23,1345	22,2843	23,0084	22,22	23,6285	22,1822	22,6286	22,1408	23,1049	22,6081	21,4805	24,5678	23,3113	23,5077	23,0533	22,03	22,4532	22,5553	22,4912	22,0925	23,9222	22,1463	22,6272	22,2667	22,281	22,9259	23,0604	22,3072	22,0535	23,9021	23,2537	23,7572	22,8428	23,0105	22,0141	21,0416	21,3166	2	2	2	97	97	97	32662	5211	11662	660390000	37	Q9BW60;Q9BW60-2	Q9BW60;Q9BW60-2	Elongation of very long chain fatty acids protein 1	ELOVL1
22,5257	24,8962	24,8028	22,6753	23,2561	25,2162	22,4041	23,1857	25,0515	25,2114	21,7247	22,2792	24,966	23,4645	21,129	20,858	25,4024	25,3377	25,0048	25,1483	25,2091	25,3149	25,4611	25,3464	24,9234	25,1268	22,3488	25,1229	25,2012	24,6337	25,5925	25,0421	20,6766	22,8996	25,2235	25,3252	22,5555	22,4799	22,9915	24,1792	25,6022	22,4246	21,9822	24,8058	24,8347	8	8	8	267	267	267	4135	0	3604	2273700000	75	Q9BWD1;Q9BWD1-2	Q9BWD1;Q9BWD1-2	Acetyl-CoA acetyltransferase, cytosolic	ACAT2
26,4711	26,9611	26,2757	26,8964	26,5959	26,8709	26,3354	26,8574	26,9653	26,6788	26,7898	26,3569	26,9932	26,3292	26,5675	26,6346	26,4969	26,6281	26,4598	26,3921	26,6007	26,468	26,6258	26,5692	26,3876	26,5717	26,9619	26,8224	26,6902	26,3685	26,8683	26,6039	27,0065	26,5512	26,6017	26,3099	26,8317	26,5891	26,362	26,2495	26,9544	26,6577	26,7464	26,904	27,0273	10	10	9	383	383	324	35503	0	72219	7264600000	306	Q9BWM7	Q9BWM7	Sideroflexin-3	SFXN3
22,4126	21,664	22,8842	22,2573	23,7189	22,4655	22,5812	21,7974	21,6236	22,1043	23,1406	22,4898	22,4433	22,934	23,7941	21,0113	21,4677	22,0574	22,4902	21,8865	22,5925	21,7822	23,2434	23,8617	21,984	22,5212	23,6788	24,0674	22,5043	22,9804	22,174	22,6325	22,449	22,0467	23,2238	22,5939	22,687	21,6709	22,0503	24,3175	21,2807	22,091	23,2499	22,4555	21,2575	1	1	1	92	92	92	35151	0	20742	87365000	7	Q9BWQ6	Q9BWQ6	Protein YIPF2	YIPF2
23,9536	24,1023	24,2435	24,1086	24,0057	24,4366	24,1122	24,2547	24,3535	24,155	24,212	24,3898	24,0757	24,6145	24,4526	24,2557	24,291	22,2824	24,5647	23,9963	24,4923	24,4743	23,8162	24,3277	24,0786	24,4527	24,5199	24,1878	24,4548	24,2831	24,0196	24,2484	24,3566	24,564	23,8117	23,6999	25,0813	24,622	23,8459	25,3374	24,2354	24,1469	24,2963	24,0678	24,0053	6	6	6	191	191	191	41677	0	26512	1429200000	138	Q9BWS9-3;Q9BWS9;Q9BWS9-2	Q9BWS9-3;Q9BWS9;Q9BWS9-2	Chitinase domain-containing protein 1	CHID1
21,8768	22,8787	23,5462	21,7416	22,8303	22,6009	20,7148	21,9217	22,2411	22,4789	21,6402	22,5652	22,3094	21,4345	21,0343	21,9472	23,4755	21,4913	22,7961	23,5955	22,5724	22,2246	23,485	22,4432	23,4728	22,0419	23,7332	23,0874	23,6612	21,8259	23,7944	22,6584	21,8848	20,8353	23,101	21,7697	22,4058	22,3668	22,2746	23,8325	21,7274	21,1508	22,6575	21,916	21,5532	2	2	2	68	68	68	50182	53619	12718	109500000	15	Q9BX59;Q9BX59-5;Q9BX59-3;Q9BX59-2;Q9BX59-7	Q9BX59;Q9BX59-5;Q9BX59-3;Q9BX59-2;Q9BX59-7	Tapasin-related protein	TAPBPL
22,2764	22,436	23,2497	22,7117	22,1269	22,9659	21,2075	21,0284	21,0949	21,132	21,3338	22,4698	22,9611	22,3119	21,1237	21,636	22,5912	20,3089	22,2497	22,6331	23,2907	23,6037	22,0522	21,9693	23,0454	22,18	23,8849	22,2878	22,4767	23,8362	23,0253	22,8752	21,9657	22,3676	22,9356	21,9522	23,3942	23,2458	21,781	25,1055	21,8951	22,3058	22,6802	23,1893	21,8679	1	1	1	69	69	69	29223	37216	39337	7269700	1	Q9BX67-2;Q9BX67	Q9BX67-2;Q9BX67	Junctional adhesion molecule C	JAM3
22,6819	22,088	22,749	22,0977	22,1961	22,393	21,6614	21,8039	24,1857	21,6464	22,0824	23,5398	23,2293	22,3785	20,7202	22,7068	22,3723	21,9802	22,8889	21,2394	21,5736	22,2217	22,8904	22,6386	22,6917	23,0309	22,2042	22,7297	22,619	22,091	20,9129	21,9087	22,6487	23,0682	22,0628	22,5671	22,723	21,756	23,4615	25,5662	22,1896	21,7485	22,6316	22,7797	23,2975	1	1	1	34	34	34	35915	28644	21316	29123000	2	Q9BXJ8-2;Q9BXJ8	Q9BXJ8-2;Q9BXJ8	Transmembrane protein 120A	TMEM120A
24,8031	25,0511	24,5691	24,791	24,6436	24,9321	24,8456	24,8794	24,6842	24,7028	24,8877	24,7638	24,9184	24,6207	24,7161	24,8799	24,4711	21,3542	24,3981	24,5736	24,6736	24,5768	24,7648	24,6008	24,3854	24,5062	24,898	24,578	24,6691	24,4812	24,551	24,2904	24,5522	24,7477	24,6379	24,7882	24,5355	24,4266	24,12	24,7853	25,0172	24,837	25,0306	25,0057	24,9263	10	10	9	137	137	126	10127	0	215	1891400000	115	Q9BXJ9;Q9BXJ9-4;Q6N069-5;Q6N069-4;Q6N069-3;Q6N069-2	Q9BXJ9;Q9BXJ9-4	N-alpha-acetyltransferase 15, NatA auxiliary subunit	NAA15
21,9265	23,1762	22,5553	22,7032	22,8569	22,1412	23,3076	22,4218	22,0528	21,5734	22,2457	22,3631	22,5707	22,2825	23,3274	23,3406	22,6291	21,5941	23,4824	22,7109	22,6587	23,4931	23,0762	22,7351	23,5259	21,7488	23,8218	23,755	22,485	22,7642	23,058	24,0478	23,583	22,2771	22,8355	23,0453	22,5856	22,8414	22,1768	25,0001	23,1724	22,1933	22,1804	22,3366	21,5581	2	2	2	8	8	8	52723	58038	16283	897920000	39	Q9BXK5;Q9BXK5-2;Q9BXK5-4	Q9BXK5;Q9BXK5-2;Q9BXK5-4	Bcl-2-like protein 13	BCL2L13
23,6275	23,5414	21,9282	23,6301	22,8312	23,4185	23,5275	23,4716	23,5046	23,2023	21,473	22,7195	23,5701	22,4465	22,2043	23,5816	21,9349	23,2727	22,0745	21,9252	23,5572	22,716	23,5322	23,4595	21,4598	23,3567	24,4158	23,3562	23,1485	23,6131	23,2047	23,246	22,9702	23,5513	23,3115	21,5127	22,8365	22,8216	23,5983	24,2615	23,5461	23,4289	23,1879	23,5948	22,1119	7	7	7	96	96	96	96109	0	20681	506490000	59	Q9BXP2;Q9BXP2-2;Q9BXP2-3;Q9BXP2-4	Q9BXP2	Solute carrier family 12 member 9	SLC12A9
22,5522	22,1125	23,0642	22,8073	22,8492	22,144	23,1065	22,6414	21,8623	22,7231	20,9844	22,1061	23,9174	24,5127	22,5626	22,3908	22,2721	24,1972	24,2992	22,1883	23,2308	22,8458	22,1483	23,988	22,2095	22,8107	23,5061	22,6636	21,8227	23,9194	21,6176	24,0036	22,5525	22,7522	22,557	20,6557	23,0838	22,3543	23,7309	23,8287	22,2069	21,371	22,9209	22,1019	20,6941	6	6	6	95	95	95	96221	0	24215	473720000	38	Q9BXP5-5;Q9BXP5-4;Q9BXP5-2;Q9BXP5-3;Q9BXP5	Q9BXP5-5;Q9BXP5-4;Q9BXP5-2;Q9BXP5-3;Q9BXP5	Serrate RNA effector molecule homolog	SRRT
22,786	23,5626	23,4127	22,6278	21,7315	21,797	23,6349	22,1697	21,6014	22,5616	22,883	22,4243	22,3861	23,031	21,8928	21,8377	21,2112	21,4796	22,4111	21,4644	21,4894	21,9064	22,6784	23,8975	21,6238	22,6939	23,8966	21,916	21,5236	22,9541	23,1379	21,7659	22,7207	23,0678	22,4372	22,4139	22,6779	22,4092	22,6959	25,0361	22,5489	21,282	23,005	21,2588	23,598	2	2	2	69	69	69	44047	0	30069	214730000	27	Q9BXR0;Q9BXR0-2	Q9BXR0;Q9BXR0-2	Queuine tRNA-ribosyltransferase	QTRT1
26,5624	26,8324	26,5255	26,7175	26,3622	26,6915	26,687	26,6427	26,7734	26,7007	26,6413	26,5285	26,8808	26,7247	26,6158	26,6269	26,5627	26,5511	26,6891	26,5936	26,7001	26,56	26,9779	26,4629	26,4932	26,6899	26,5019	26,528	26,5973	26,4223	26,7128	26,6613	26,5553	26,4998	26,7253	26,3758	26,4213	26,4156	26,4602	24,3775	26,5329	26,7603	26,5676	26,8406	26,8836	15	15	15	456	456	456	48586	0	80351	7072200000	325	Q9BXS5;Q9BXS5-2;Q9Y6Q5;Q9Y6Q5-2	Q9BXS5;Q9BXS5-2	AP-1 complex subunit mu-1	AP1M1
22,211	22,2203	23,1784	23,426	22,3559	22,65	21,9289	22,0939	22,4755	22,8953	22,2388	22,1224	23,7428	22,9176	22,6625	22,3441	22,1781	22,1287	22,6816	22,7512	22,7913	21,2924	22,2774	21,4905	21,8375	22,1495	22,9837	21,8155	21,8651	21,8106	21,7963	27,9665	23,1436	21,562	22,109	21,7236	23,0512	22,8377	23,1084	24,2264	21,9155	20,6828	23,2403	22,5884	21,8442	1	1	1	27	27	27	28129	38536	44133	11126000000	95	Q9BXT2	Q9BXT2	Voltage-dependent calcium channel gamma-6 subunit	CACNG6
22,8238	23,4418	23,864	23,3637	22,4895	22,9811	22,2863	21,9136	22,6142	23,0636	21,628	22,3299	23,5895	22,5243	22,4908	23,32	20,8633	23,6331	22,2613	22,2751	22,1187	22,5838	22,7802	21,883	20,7366	22,9286	22,666	23,648	22,3348	22,4429	23,9203	23,0419	23,4091	22,9891	23,4185	23,1252	22,0556	23,3829	23,2254	23,8059	22,4331	21,4275	20,9783	21,9679	22,1407	4	4	4	122	122	122	43588	0	6327	349170000	50	Q9BXW7-2;Q9BXW7	Q9BXW7-2;Q9BXW7	Cat eye syndrome critical region protein 5	CECR5
23,7043	22,1097	22,303	22,3491	23,0797	22,6307	22,7996	22,8178	22,9461	21,9333	22,3489	22,1031	21,8848	21,7018	23,2922	22,1354	23,2837	22,4268	20,9175	22,5378	22,2028	23,0051	22,6941	23,379	21,3674	21,4464	22,6723	22,8418	22,6902	23,1562	22,9532	22,7381	22,0391	23,3636	22,7148	22,593	22,8312	23,1308	22,9929	24,4335	22,7224	22,4492	22,3298	20,7177	23,2628	1	1	1	63	63	63	25098	55866	14821	627750000	42	Q9BY43;Q9BY43-2	Q9BY43;Q9BY43-2	Charged multivesicular body protein 4a	CHMP4A
22,8567	23,5046	22,4192	22,9854	22,0267	22,887	22,1776	22,5168	22,6038	22,3356	21,8256	22,2944	21,8371	21,9169	22,4909	22,8268	22,8613	23,1831	22,3688	22,6409	22,2664	22,0209	23,1401	22,933	22,2265	22,4748	22,7397	22,5007	23,5834	22,759	21,2376	22,5643	22,9161	22,0083	23,2421	20,5684	22,44	22,8186	23,4591	25,0263	21,5647	21,5741	21,5756	21,5457	21,4148	3	3	3	79	79	79	62288	42283	60709	212210000	41	Q9BY44-3;Q9BY44;Q9BY44-2;Q9BY44-4	Q9BY44-3;Q9BY44;Q9BY44-2;Q9BY44-4	Eukaryotic translation initiation factor 2A;Eukaryotic translation initiation factor 2A, N-terminally processed	EIF2A
