LFQ intensity 1	LFQ intensity 10	LFQ intensity 11	LFQ intensity 12	LFQ intensity 13	LFQ intensity 14	LFQ intensity 15	LFQ intensity 16	LFQ intensity 17	LFQ intensity 18	LFQ intensity 19	LFQ intensity 2	LFQ intensity 20	LFQ intensity 21	LFQ intensity 22	LFQ intensity 23	LFQ intensity 24	LFQ intensity 25	LFQ intensity 26	LFQ intensity 27	LFQ intensity 28	LFQ intensity 29	LFQ intensity 3	LFQ intensity 30	LFQ intensity 31	LFQ intensity 32	LFQ intensity 33	LFQ intensity 34	LFQ intensity 35	LFQ intensity 36	LFQ intensity 37	LFQ intensity 38	LFQ intensity 39	LFQ intensity 4	LFQ intensity 40	LFQ intensity 41	LFQ intensity 42	LFQ intensity 43	LFQ intensity 44	LFQ intensity 45	LFQ intensity 5	LFQ intensity 6	LFQ intensity 7	LFQ intensity 8	LFQ intensity 9	N: N: Peptides	N: N: Unique peptides	N: N: Sequence coverage [%]	N: N: Unique sequence coverage [%]	N: N: Mol. weight [kDa]	N: N: Score	N: N: Intensity	N: N: MS/MS count	T: T: Protein IDs	T: T: Majority protein IDs	T: T: Protein names	T: T: Gene names	T: T: id
21,7964	22,4746	22,5923	25,6168	22,9489	25,1119	21,5464	25,2125	25,1553	25,9834	25,2595	19,2356	21,2957	22,2968	22,059	22,4826	22,4903	26,4954	21,9994	22,1643	24,999	21,9251	21,4122	25,5409	25,9059	25,9282	26,3922	25,1958	25,1975	25,7728	25,7911	25,7855	25,4755	22,4429	25,4904	26,3545	25,825	26,1109	25,8931	25,6746	20,7374	22,3596	22,2625	21,2435	22,2842	13	12	184	172	10595	41026	3038800000	119	Q9NYF8-2;Q9NYF8;Q9NYF8-3;Q9NYF8-4	Q9NYF8-2;Q9NYF8;Q9NYF8-3;Q9NYF8-4	Bcl-2-associated transcription factor 1	BCLAF1	2968
21,1075	23,2128	22,1411	22,4739	23,4938	22,7328	21,7255	24,3564	23,7242	23,482	24,2503	19,8838	24,5413	22,3445	23,6546	23,8862	23,9042	23,6958	21,1929	23,5935	23,8243	23,5123	21,1131	23,8305	23,4952	24,6654	24,9151	24,8985	24,7622	24,298	25,0887	25,4588	24,7657	21,8407	25,2399	24,5723	23,5598	24,4401	24,3164	25,3122	22,3124	22,4614	21,4893	23,111	22,9352	5	5	322	322	15769	19488	1607300000	104	Q9NYL4-2;Q9NYL4	Q9NYL4-2;Q9NYL4	Peptidyl-prolyl cis-trans isomerase FKBP11	FKBP11	2970
23,1124	20,8578	21,6565	22,2256	22,1883	22,5112	22,6834	21,6157	21,6911	22,0383	22,3363	20,4268	21,8024	21,4304	22,448	23,1796	21,6153	23,521	21,8544	22,5191	22,9551	23,0163	22,4464	23,13	22,896	23,5442	23,9902	22,9652	22,9791	23,0874	24,2862	23,9732	21,662	22,0385	22,2716	22,0283	22,4095	23,4192	21,7011	24,1118	22,1683	22,0575	21,5492	22,4916	21,6322	5	5	222	222	39594	45659	425430000	58	Q9NYL9	Q9NYL9	Tropomodulin-3	TMOD3	2971
23,7396	24,3012	24,1096	24,0664	24,3467	24,3076	23,9293	24,2656	24,1006	23,7323	24,4917	20,4513	24,9376	24,1996	24,1017	24,5831	24,5017	24,0158	23,4285	23,472	23,6795	24,2266	24,2107	23,2124	24,0309	24,0127	24,6507	25,5379	24,6965	24,6989	25,8036	24,8937	25,3399	24,2874	25,9776	24,6264	24,2391	23,8355	24,1254	25,2264	24,577	23,7929	24,0123	24,0853	24,4521	33	31	307	296	17497	19395	5252800000	422	Q9NYU2-2;Q9NYU2	Q9NYU2-2;Q9NYU2	UDP-glucose:glycoprotein glucosyltransferase 1	UGGT1	2973
20,9706	25,2856	25,5674	21,3314	22,2934	25,1957	24,9871	24,9923	24,7756	21,7623	25,443	20,7792	25,5143	21,9092	22,3986	22,0845	25,3036	23,0615	25,2148	24,9605	25,4842	25,1026	25,066	23,0004	25,1073	25,7016	25,8233	26,1903	25,3088	23,5731	26,2501	26,0925	25,9276	22,1148	26,3022	25,6599	24,8355	25,3849	25,3234	25,9845	22,5284	22,5941	25,3266	22,7638	22,2802	6	6	192	192	36034	16778	2501500000	141	Q9NZ01;Q9NZ01-2	Q9NZ01	Very-long-chain enoyl-CoA reductase	TECR	2974
22,3133	22,6141	21,8949	21,4204	21,5951	22,799	21,71	22,0422	20,3154	21,9776	21,7811	20,0968	22,5274	24,1503	21,775	22,4958	22,3304	21,7207	22,4877	21,5455	22,3635	21,5652	22,5088	21,8111	22,2234	21,9856	22,7264	23,0261	22,8667	23,0968	23,8676	23,4257	24,3674	22,0052	25,1166	22,1945	20,8612	21,8426	21,3757	21,784	21,4684	22,3168	23,6213	22,6233	21,8685	6	6	79	79	10723	15296	295210000	17	Q9NZ08;Q9NZ08-2	Q9NZ08;Q9NZ08-2	Endoplasmic reticulum aminopeptidase 1	ERAP1	2975
24,459	25,1485	24,4825	24,932	24,9382	25,5262	24,416	24,9523	24,963	24,7003	25,2347	22,1503	25,8007	23,874	24,171	24,9414	25,1975	22,2277	22,0544	24,1301	23,06	23,5042	24,6089	23,599	23,4321	24,1143	23,9147	24,5903	23,9556	24,0998	24,9012	23,2774	24,0196	24,7432	24,9372	24,0692	23,8366	21,9388	24,0772	24,8731	24,683	24,739	24,8222	25,4376	25,3419	19	19	241	241	12189	801	3795100000	255	Q9NZB2;Q9NZB2-6;Q9NZB2-4;Q9NZB2-2;Q9NZB2-5;Q9NX05	Q9NZB2;Q9NZB2-6;Q9NZB2-4	Constitutive coactivator of PPAR-gamma-like protein 1	FAM120A	2977
22,2999	22,2903	22,7164	21,6848	22,187	23,2451	22,2079	21,6378	22,2755	22,8084	22,2958	20,2471	23,2232	21,0991	22,6728	22,6131	23,5877	24,1789	21,6745	21,7062	22,6102	22,2387	22,3197	23,4773	23,2185	24,293	23,6551	24,1899	24,5651	23,2145	24,976	25,787	24,8815	23,094	24,3551	24,0759	22,9455	23,6581	23,681	23,1129	22,0494	21,7433	22,005	23,024	23,2178	33	33	87	87	52112	48428	1290200000	128	Q9NZJ4;Q9NZJ4-2	Q9NZJ4;Q9NZJ4-2	Sacsin	SACS	2979
21,3819	22,3162	22,1212	23,2696	22,442	23,4565	23,2353	22,8668	21,989	19,6747	21,9451	20,4499	24,2422	22,1823	21,941	21,1278	22,0729	23,7585	22,4086	21,9374	22,3465	23,1874	21,6831	21,7517	23,0644	23,9245	22,0751	22,6956	23,8624	23,1261	22,3166	22,5113	22,1745	23,4292	22,6711	22,1699	21,4528	21,5263	22,1404	21,3288	21,629	21,4828	22,1179	22,6663	22,8706	5	5	144	144	41544	77151	507440000	55	Q9NZJ7;Q9NZJ7-2;Q9NZJ7-3	Q9NZJ7;Q9NZJ7-2	Mitochondrial carrier homolog 1	MTCH1	2980
24,4192	25,4468	25,4761	25,5575	25,4511	25,2976	25,2482	25,6039	25,4898	25,3511	25,4156	22,0233	25,8514	25,4956	25,6546	26,0559	26,2883	25,5513	23,9577	24,6051	24,9643	25,3232	24,8928	24,1438	25,5434	25,5373	25,5121	26,2036	25,2037	25,5241	26,3317	25,7156	25,9757	25,7548	26,6023	25,6639	25,154	24,1905	25,8444	26,323	25,4035	25,5196	25,6437	25,8389	25,928	55	55	345	345	23347	27032	15317000000	910	Q9NZM1-6;Q9NZM1;Q9NZM1-2;Q9NZM1-3;Q9NZM1-5;Q9NZM1-7;Q9NZM1-8;Q9NZM1-4	Q9NZM1-6;Q9NZM1;Q9NZM1-2;Q9NZM1-3;Q9NZM1-5	Myoferlin	MYOF	2983
20,6193	21,441	21,8282	22,0694	21,9065	22,2326	22,3181	23,258	22,4481	21,9561	21,5352	20,6965	21,2055	23,0873	22,8872	22,8707	23,1666	23,1904	21,9707	23,3652	23,6667	23,3339	21,8219	21,3406	23,5138	23,8894	24,0205	24,1192	24,1317	23,7161	24,4383	23,7812	23,8361	21,9687	24,4919	23,7318	23,3651	22,9002	23,6435	23,7425	21,5384	22,6414	21,2893	22,1742	22,1283	17	7	376	161	60886	16342	681350000	50	Q9NZN3;Q9NZN3-2	Q9NZN3	EH domain-containing protein 3	EHD3	2984
27,22	27,3288	28,2273	27,2689	27,5207	27,721	27,6778	27,9141	27,563	26,9686	28,1187	25,3511	28,6579	27,4309	28,7522	29,1502	28,6729	28,9099	27,9915	28,0912	28,3452	28,4147	27,4557	28,5003	28,0744	29,167	29,3222	29,0673	29,1612	28,6164	29,506	29,2931	28,46	27,3961	29,1793	28,8023	27,5896	28,746	27,8414	28,8829	27,3574	27,117	27,171	27,5584	27,6931	31	27	746	694	61161	32331	1,3427E+15	2521	Q9NZN4;Q9NZN4-2	Q9NZN4;Q9NZN4-2	EH domain-containing protein 2	EHD2	2985
21,9511	25,0834	25,8013	25,7721	25,8749	24,9245	24,7985	25,7417	25,7784	25,2229	25,867	23,1709	25,3428	25,8667	25,466	26,0972	26,2524	26,7609	25,8609	25,6	25,9528	26,1219	25,6108	25,6926	25,9965	26,7667	26,7946	26,194	26,304	26,0663	26,9335	26,568	26,4807	25,6417	27,427	26,2375	25,751	26,3772	26,5487	27,086	24,0735	25,902	24,9754	24,9596	23,8491	17	17	534	534	40832	15658	7107000000	311	Q9NZU5;Q9NZU5-2	Q9NZU5;Q9NZU5-2	LIM and cysteine-rich domains protein 1	LMCD1	2988
21,7607	22,3788	22,3511	22,497	23,1099	21,5741	21,8707	21,7223	21,8715	22,3527	21,749	21,4856	22,5361	21,6902	21,9102	21,0365	22,5792	25,8462	23,455	22,4441	22,3415	22,8057	22,345	21,766	22,7476	25,0869	25,5122	24,374	24,3359	22,8302	23,1385	23,0692	21,966	21,9388	22,8162	21,5986	21,6871	25,7496	21,2864	23,305	22,0955	22,5915	22,2874	21,6248	21,9487	2	2	10	10	26624	95214	1069400000	36	Q9P013	Q9P013	Spliceosome-associated protein CWC15 homolog	CWC15	2992
25,2061	25,7493	25,0636	25,5203	25,5194	25,863	24,5989	25,6588	25,2198	25,164	25,509	22,96	25,7233	24,4209	24,5581	22,4572	25,2664	25,203	25,1068	24,7093	25,0492	25,1381	25,4594	25,2414	24,8327	25,3974	25,3256	25,9862	25,6318	25,2515	26,6529	26,2721	25,6466	25,6693	26,3195	25,8124	24,8467	24,567	25,1871	26,2101	25,6209	25,2476	25,5533	25,5383	25,6225	11	11	293	293	43159	10791	4285900000	201	Q9P035;Q9P035-2	Q9P035;Q9P035-2	Very-long-chain (3R)-3-hydroxyacyl-CoA dehydratase 3	HACD3	2993
20,7877	22,9446	22,9911	22,7179	22,6111	23,0033	22,6083	23,1403	22,9164	23,0996	22,3501	20,5507	23,7012	22,1086	21,7873	22,2578	22,0204	23,1705	22,6065	22,5132	22,9035	22,8991	21,5641	22,9146	22,64	23,3643	23,4712	23,4553	22,1825	22,6732	23,4819	23,4682	23,5012	23,1647	23,9321	23,3554	21,8871	22,1961	22,9281	23,3468	23,413	21,7976	23,0469	23,0786	22,6324	6	6	326	326	29952	25894	596540000	85	Q9P0I2;Q9P0I2-2	Q9P0I2;Q9P0I2-2	ER membrane protein complex subunit 3	EMC3	2994
22,0017	21,4983	22,772	22,2852	22,8104	22,5734	21,8735	22,1663	21,5971	20,4484	22,0143	19,859	24,2526	21,783	22,0555	22,6141	22,4268	23,7955	21,8594	21,424	21,6162	22,7352	22,0104	23,1194	22,2435	22,3907	22,9235	23,7827	22,8638	21,9028	24,1099	22,9511	22,7729	21,3593	23,1249	23,7437	22,5651	22,1689	22,1333	22,6288	21,7557	21,674	20,9648	22,6444	23,0859	6	6	396	396	16698	83632	415860000	44	Q9P0J0;Q9P0J0-2	Q9P0J0;Q9P0J0-2	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 13	NDUFA13	2995
24,6617	26,1764	27,4549	25,9648	26,0421	26,4468	26,336	26,8598	26,9508	26,506	27,479	22,4661	26,9133	25,5054	26,1833	27,1922	26,8579	27,7703	26,6313	26,5391	27,1086	26,6579	25,8672	27,4047	27,0065	27,6367	27,7974	27,5818	27,5848	27,306	27,433	27,9207	27,2961	25,4293	27,9092	27,6998	26,5787	28,1129	27,3136	27,4795	24,1561	25,784	26,1482	26,0211	26,5057	32	32	396	396	1069	20331	17357000000	633	Q9P0K7-4;Q9P0K7-3;Q9P0K7;Q9P0K7-2;Q9C0D0-2;Q9C0D0	Q9P0K7-4;Q9P0K7-3;Q9P0K7;Q9P0K7-2	Ankycorbin	RAI14	2996
22,2652	21,4412	22,679	21,3962	21,8639	22,8269	21,8235	21,6093	25,1039	25,0456	22,3417	19,9295	24,9684	22,3683	22,0275	24,8529	22,02	25,2218	22,9225	24,2636	21,8853	24,3968	22,574	22,0737	25,2612	25,5581	25,6937	25,7798	25,4925	25,4451	25,8045	25,9593	25,3729	21,9255	26,03	25,4803	24,6922	25,1977	25,4046	25,812	21,7818	22,4033	21,5607	22,1748	22,9096	10	9	394	345	27893	37747	3262300000	77	Q9P0L0;Q9P0L0-2	Q9P0L0;Q9P0L0-2	Vesicle-associated membrane protein-associated protein A	VAPA	2997
24,3518	23,0619	22,2281	21,8385	21,6603	22,1712	21,8097	21,8644	22,3812	21,3858	21,2939	20,222	22,1437	21,1965	22,4142	22,5246	21,6559	21,802	21,8819	22,1486	22,3889	21,6457	21,9021	22,2105	21,464	22,6665	21,9906	21,7158	21,7083	22,5895	22,7321	22,7388	22,0982	22,4605	22,1304	22,4737	21,6377	22,3118	22,3023	22,7223	24,6246	21,4022	21,7399	23,4504	21,6796	6	4	18	11	40058	63295	66651000	5	Q9P0M6	Q9P0M6	Core histone macro-H2A.2	H2AFY2	2998
21,9879	21,3878	22,6688	22,2976	22,1412	21,8002	21,8614	22,5866	22,1859	21,8108	22,4535	20,4851	21,323	21,8262	22,7496	21,4673	22,3077	22,1584	22,8065	22,8075	22,4676	22,7849	23,3204	22,4256	23,1547	21,8257	22,0837	23,0005	23,0863	23,1825	22,8535	22,4258	22,657	22,0317	23,5318	23,6652	21,6352	23,5659	21,9473	21,8958	21,9569	22,0747	23,2996	21,4937	22,0033	12	10	344	292	58136	12786	424340000	39	Q9P0V9-2;Q9P0V9;Q9P0V9-3	Q9P0V9-2;Q9P0V9;Q9P0V9-3	Septin-10	sept-10	3001
21,3318	21,6658	22,9873	23,185	22,9853	22,5155	22,6523	23,2512	22,7061	21,0441	23,2095	19,9615	23,4429	22,4991	22,9471	23,5942	23,5999	23,4953	23,5122	23,1657	22,8264	23,4198	21,422	23,0858	22,0743	23,5253	23,6139	24,051	23,4144	23,5054	24,2758	23,2292	23,5607	22,9066	24,5567	23,1091	22,916	22,7193	22,9271	23,5871	21,8655	22,4928	23,0606	22,6605	22,9865	12	12	151	151	11018	31651	985910000	154	Q9P253	Q9P253	Vacuolar protein sorting-associated protein 18 homolog	VPS18	3003
24,3107	23,9017	24,2964	21,7927	23,7085	23,398	23,7685	24,3935	23,6749	23,5322	24,4514	20,7205	24,1527	21,6075	23,4532	24,6078	24,3028	24,5879	24,0574	23,7624	24,0047	24,1193	24,1036	24,4958	24,4376	25,0389	25,291	24,8409	24,9725	24,5939	25,0859	24,7004	24,3231	22,2291	24,6423	25,0061	23,944	24,3864	23,7077	24,1531	22,0838	23,8669	22,4909	21,9584	22,0914	11	11	282	282	56084	27963	2098900000	160	Q9P258	Q9P258	Protein RCC2	RCC2	3004
27,1088	28,0511	27,9269	28,0027	28,2056	28,0947	27,1378	28,2767	28,0847	27,7819	28,377	25,8556	28,1297	26,8046	27,0329	27,6351	28,1344	28,088	27,3533	27,1244	27,4366	27,2368	27,8035	27,5814	27,1729	27,716	27,7803	28,34	27,4924	27,3287	28,2136	28,1898	27,7732	28,0074	28,4207	27,6591	27,1604	27,6411	27,8216	28,2871	26,8803	27,9301	28,2665	28,0357	28,1147	43	43	395	395	15245	32331	68124000000	1935	Q9P2E9;Q9P2E9-3;REV__Q9P2M7;Q8N4C6-6;Q8N4C6-11;Q8N4C6-4;Q8N4C6-9;Q8N4C6-2;Q8N4C6;Q8N4C6-5;Q8N4C6-10;Q8N4C6-7	Q9P2E9;Q9P2E9-3	Ribosome-binding protein 1	RRBP1	3010
23,9425	24,0502	24,7567	23,8854	24,2825	24,7402	24,1448	24,018	23,4517	23,7026	21,717	22,4069	23,7727	23,1698	24,4572	24,4825	24,1954	25,6395	25,6696	25,1811	25,4312	25,3198	24,1711	25,5918	24,8182	25,8411	25,7769	25,205	26,0522	25,5228	25,8325	25,6495	24,8452	23,9203	25,1563	25,5104	24,0522	25,4151	24,3637	24,8044	22,406	23,6573	24,2	23,8031	24,0701	18	18	354	354	88486	84275	3704500000	210	Q9P2I0	Q9P2I0	Cleavage and polyadenylation specificity factor subunit 2	CPSF2	3011
20,9504	23,9007	23,8519	23,9558	24,1346	24,1072	23,3746	24,1561	23,5559	23,5135	23,8984	21,08	24,1991	23,3899	23,4936	24,397	24,1868	24,1999	23,2004	23,4008	23,4701	23,7832	23,6128	23,4293	23,4848	23,8743	24,067	24,626	23,7549	24,182	24,9898	24,6328	24,7381	24,2457	25,5443	24,5212	23,8068	23,8083	24,2881	24,7154	24,0548	23,5685	23,8057	24,0147	24,0768	23	23	237	237	13446	12292	3638500000	326	Q9P2J5;Q9P2J5-2;Q9P2J5-3	Q9P2J5;Q9P2J5-2	Leucine--tRNA ligase, cytoplasmic	LARS	3012
21,5452	22,3206	22,2792	22,9387	21,8036	22,1879	20,1911	23,0288	21,6517	20,4603	22,3206	20,2151	22,2458	21,4632	23,2209	23,3966	23,6373	22,8154	21,9562	22,195	23,4967	22,7373	22,3706	23,0019	22,2536	22,7397	23,1962	23,7708	22,5585	24,08	23,806	23,2921	23,7379	22,6891	24,5546	23,2895	23,3266	22,9603	23,5437	23,6187	21,6277	22,2478	21,7605	22,1426	22,3184	8	8	108	108	1284	1622	522370000	63	Q9P2R3;Q9P2R3-2;Q9P2R3-4	Q9P2R3;Q9P2R3-2;Q9P2R3-4	Rabankyrin-5	ANKFY1	3014
21,9924	21,3904	21,8968	22,1543	21,9186	22,2978	22,354	21,2792	22,8137	21,5	23,3804	20,0928	23,0522	21,319	22,8356	23,1092	22,5817	22,9983	22,3033	22,695	21,8987	22,1405	21,8154	22,3185	22,0645	22,0765	22,9914	22,1242	22,8577	22,4131	23,1966	22,2151	21,6607	21,7667	22,7151	21,9968	21,8832	22,4605	22,008	23,8741	22,2905	22,2369	22,049	20,7354	23,0645	2	2	5	5	48039	51219	200520000	20	Q9P2R7-2;Q9P2R7	Q9P2R7-2;Q9P2R7	Succinyl-CoA ligase [ADP-forming] subunit beta, mitochondrial	SUCLA2	3015
21,8564	22,6757	22,128	21,547	22,2028	21,7971	22,0773	21,0417	22,052	21,3908	21,9485	19,9418	22,5077	21,1106	21,6692	22,3293	23,1937	24,4743	23,8885	23,5637	23,922	23,8743	21,9448	23,0552	22,3025	22,5271	25,0117	23,8888	24,613	22,8003	22,9773	22,9969	22,4819	21,9433	22,3176	24,2628	22,054	23,9735	23,614	22,1652	22,3749	23,3091	22,6787	22,6584	21,9255	5	5	148	148	43254	23031	673400000	49	Q9UBB5;Q9UBB5-3	Q9UBB5	Methyl-CpG-binding domain protein 2	MBD2	3018
22,7813	21,8561	22,1067	22,0201	22,1265	22,7861	22,0245	22,7118	21,0463	21,6326	22,4914	19,4965	23,8844	21,5809	22,1346	22,5713	23,3818	24,0897	21,8057	24,4007	22,5052	22,0036	22,1958	23,7988	21,8747	24,0469	24,2292	22,7774	23,6693	23,9044	24,1604	24,0079	23,2925	21,3307	23,1037	24,0306	22,735	24,392	21,9014	21,8223	22,3576	21,8163	21,3901	21,8013	22,0722	9	9	131	131	96819	15062	513860000	50	Q9UBB9;Q9UBB9-2	Q9UBB9	Tuftelin-interacting protein 11	TFIP11	3020
22,3294	22,9259	24,1348	23,1929	23,3275	23,5034	23,4009	23,9413	23,7044	22,9953	23,992	20,6541	23,4591	23,032	23,4893	24,034	24,5769	21,6659	21,892	21,1923	22,1127	22,2146	22,8583	24,2457	22,6929	22,829	23,0426	23,2425	22,171	23,2322	22,4595	21,6083	22,772	23,3225	23,0934	22,3712	21,5452	22,5214	22,4228	23,076	23,1423	23,3408	23,6442	23,2254	23,4187	7	7	121	121	83247	87693	636200000	92	Q9UBC2-3;Q9UBC2;Q9UBC2-2;Q9UBC2-4	Q9UBC2-3;Q9UBC2;Q9UBC2-2;Q9UBC2-4	Epidermal growth factor receptor substrate 15-like 1	EPS15L1	3021
20,3422	21,4085	22,1899	23,0972	23,6061	22,3191	22,0868	23,4865	22,6245	22,2384	23,0163	19,8008	24,1781	22,617	22,9435	22,1227	24,1691	24,0115	22,1199	21,8802	21,2246	23,5372	22,8889	22,9602	22,1746	23,1372	23,6495	24,4762	22,7932	22,9557	24,6713	24,7305	25,2996	23,3465	27,1754	24,3259	23,5692	23,0054	24,9964	26,0626	21,6338	21,945	23,0064	22,7635	21,2913	17	17	149	149	16667	14644	2296200000	162	Q9UBG0	Q9UBG0	C-type mannose receptor 2	MRC2	3023
26,8169	26,3238	26,4088	25,8364	25,5878	25,5877	26,4204	26,1597	26,2331	27,3692	26,7405	23,4118	27,1965	26,2043	26,4057	27,159	26,7519	22,544	22,0915	21,8115	22,8256	22,7469	22,7014	22,8974	26,2756	22,3356	21,8905	26,5918	25,4328	22,7437	21,2441	22,189	26,5048	25,7753	22,7313	21,6944	21,6797	25,9551	26,1609	26,393	27,2689	25,9546	26,1604	27,2799	27,487	5	5	694	694	80061	25242	4294000000	66	Q9UBI6	Q9UBI6	Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-12	GNG12	3024
20,793	21,8941	23,1942	21,2532	23,0472	21,9257	21,4033	22,0854	22,2125	20,8536	22,3895	21,1994	21,924	21,1025	21,4049	22,4092	22,3078	24,0605	23,1016	23,3899	23,5162	23,6636	21,7779	23,605	22,9213	23,7564	23,9804	23,3677	23,8945	22,6861	23,5379	22,2998	21,8226	22,3123	22,6631	24,0703	22,5124	23,6206	22,4073	22,6361	21,8574	22,103	22,6797	21,9649	23,2037	6	6	182	182	56476	13563	435850000	49	Q9UBL3-2;Q9UBL3-3;Q9UBL3	Q9UBL3-2;Q9UBL3-3;Q9UBL3	Set1/Ash2 histone methyltransferase complex subunit ASH2	ASH2L	3026
21,0044	20,9991	22,2634	21,48	22,5412	22,4914	22,3002	22,5859	21,727	22,3136	21,7477	20,9272	22,6655	21,3515	21,1533	23,5476	22,592	22,2045	21,9492	23,7349	22,0896	22,4783	23,0306	22,6688	22,6407	22,5293	22,5774	22,0422	24,1016	21,4206	22,6265	22,236	24,5047	21,6384	21,7681	24,7926	21,4435	22,4535	24,3277	22,7428	22,0629	22,3884	22,0044	22,5045	22,591	2	2	44	44	54489	52821	545680000	28	Q9UBM7	Q9UBM7	7-dehydrocholesterol reductase	DHCR7	3027
22,6446	22,3295	24,8755	22,3349	25,1704	24,6035	22,061	25,1615	24,6564	21,5713	22,6332	19,9634	24,688	24,8431	25,1817	24,7538	25,5217	24,4644	21,9236	22,1391	24,2161	24,3971	22,2137	21,5179	24,3178	24,2029	24,4331	24,8288	24,3042	22,6637	22,8896	22,0455	21,7932	22,1365	25,7188	24,9168	21,212	22,3369	21,4164	25,2845	21,7902	21,1134	20,7629	22,4616	22,4849	3	3	147	147	25059	45797	944380000	94	Q9UBQ5;Q9UBQ5-2	Q9UBQ5;Q9UBQ5-2	Eukaryotic translation initiation factor 3 subunit K	EIF3K	3029
22,142	22,1686	23,5579	22,8957	22,486	22,9602	22,2485	22,0335	21,8259	21,3488	21,8314	19,8532	22,6301	22,6449	22,5959	22,2483	24,1695	22,022	22,4504	21,627	21,6749	22,5182	21,9161	21,6839	23,467	22,7987	23,4875	24,1852	21,7578	22,4556	24,0716	23,7402	23,6699	22,0876	24,3586	23,5286	22,9693	21,2197	23,3063	23,9123	22,3752	21,3877	23,414	22,4926	22,0725	7	7	296	296	35668	16065	457630000	52	Q9UBQ7;Q9UBQ7-2	Q9UBQ7	Glyoxylate reductase/hydroxypyruvate reductase	GRHPR	3030
22,5009	22,0822	22,8539	25,1293	24,7688	22,4248	21,3881	21,7942	22,3597	21,9642	20,8699	20,8163	24,8627	21,8065	21,3881	22,1001	22,72	25,6666	22,4918	22,1113	22,1656	22,1594	21,2346	24,9286	22,3955	25,2748	25,4591	21,8665	25,3778	25,7709	22,9729	22,968	25,4185	25,3035	27,2587	22,6349	21,7608	21,4724	22,1712	26,5556	22,5301	21,8943	25,4014	21,1778	21,355	5	5	195	195	33868	18708	2110500000	79	Q9UBR2	Q9UBR2	Cathepsin Z	CTSZ	3031
23,5691	23,8673	25,2808	24,0363	22,2783	24,5308	23,9272	24,6457	24,5762	22,213	24,7993	22,4887	24,6521	22,0519	24,2505	24,9227	24,0668	25,9049	24,4264	24,5508	25,2833	25,3867	24,4061	24,9349	24,7433	26,0199	26,4739	25,3415	25,167	25,5831	26,092	26,1758	25,3334	23,6714	25,8077	25,3548	23,7742	25,3604	24,5354	25,5082	21,3404	23,9821	24,2334	23,9141	23,5062	9	9	277	277	40513	47672	4041200000	186	Q9UBS4	Q9UBS4	DnaJ homolog subfamily B member 11	DNAJB11	3032
21,879	22,1366	24,0488	21,9685	21,7457	22,3119	21,2456	22,7585	22,36	23,1572	23,782	20,1175	23,8207	21,1121	23,9859	22,1585	22,4504	22,1307	24,119	23,9252	23,8493	23,6233	21,1693	23,8656	21,3097	24,6253	24,3871	23,7628	24,03	22,0833	24,6346	24,1271	21,6592	22,5564	23,6682	24,121	22,9125	23,3856	21,5777	22,6546	22,6353	21,919	22,0847	22,3976	22,26	10	10	249	249	70182	2708	790760000	65	Q9UBU9;Q9UBU9-2	Q9UBU9;Q9UBU9-2	Nuclear RNA export factor 1	NXF1	3035
22,2226	22,3017	22,5289	21,685	22,3232	22,2648	22,2089	21,9746	21,8316	21,9742	22,7389	19,9813	22,1553	21,7163	22,1477	22,2317	23,4648	22,1527	21,4575	22,6386	21,7875	22,3952	21,9871	22,1012	21,7018	22,9115	22,6372	22,9404	22,7833	21,9325	23,652	21,6625	22,691	21,4685	22,2965	22,0787	21,885	22,6359	22,9895	22,6027	21,4537	22,1661	22,6183	22,1483	22,4084	2	2	49	49	37405	23956	96543000	32	Q9UBV7	Q9UBV7	Beta-1,4-galactosyltransferase 7;Xylosylprotein 4-beta-galactosyltransferase	B4GALT7	3036
24,0772	21,2423	21,7543	21,7745	20,4585	24,3746	21,7734	22,4415	22,5873	21,808	22,4335	20,2602	24,3416	20,9507	22,5983	23,6688	22,3627	23,0885	24,3293	24,5251	24,4977	24,2246	24,2752	24,4673	24,3247	24,6928	24,5929	24,654	24,6113	24,4825	24,8954	24,9623	24,0721	22,451	24,6209	24,3857	23,6723	23,7816	23,6121	24,329	21,9447	24,3829	24,434	22,3879	21,7861	6	6	309	309	30276	52403	1451500000	42	Q9UBW8	Q9UBW8	COP9 signalosome complex subunit 7a	COPS7A	3037
25,0615	25,5053	26,7411	25,8074	25,8039	25,9527	26,0742	25,9021	25,7582	25,3902	26,118	22,7907	26,2631	25,7464	26,4806	26,9232	26,8152	27,1862	26,3711	26,4513	26,6895	26,5779	25,4694	26,5068	26,4298	27,017	26,9366	26,0639	26,8597	26,6244	26,973	26,6555	26,0542	25,6707	26,4815	26,7868	25,7305	26,6133	26,24	26,4736	24,9515	25,3938	25,8965	25,956	25,7792	15	15	294	294	7567	1342	13268000000	468	Q9UEY8-2;Q9UEY8	Q9UEY8-2;Q9UEY8	Gamma-adducin	ADD3	3040
